0 6 12
437 4 1
437 2 3
437 9 14
437 8 15
437 13 12
437 0 7
437 14 2
437 6 4
437 5 0
437 3 5
437 12 11
437 1 9
438 9 12
438 15 6
438 7 5
438 10 11
438 13 9
438 3 10
438 6 13
438 11 0
438 4 2
438 0 4
438 12 15
438 2 3
438 8 8
438 1 7
438 14 1
438 5 14
439 0 8
439 1 7
439 2 11
439 6 9
439 11 12
439 4 4
439 13 3
439 9 14
439 14 0
439 12 5
439 3 6
439 10 10
439 5 2
439 15 15
439 8 13
439 7 1
440 10 8
440 4 5
440 13 1
440 0 14
440 2 7
440 5 10
440 1 3
440 15 15
440 6 13
440 8 4
440 7 9
440 12 2
440 14 0
440 11 6
440 9 11
440 3 12
441 14 15
441 15 14
441 4 5
441 13 8
441 11 12
441 8 3
441 2 4
441 6 1
441 0 9
441 7 0
441 10 11
441 5 10
441 3 6
441 12 7
441 1 2
441 9 13
442 3 0
442 4 15
442 15 14
442 1 11
442 2 13
442 10 4
442 12 6
442 13 2
442 5 8
442 11 12
442 6 7
442 14 10
442 9 1
442 8 5
442 7 3
442 0 9
443 12 6
443 9 11
443 7 8
443 10 2
443 4 13
443 15 9
443 3 4
443 1 3
443 0 1
443 11 15
443 6 12
443 13 14
443 14 7
443 2 5
443 8 0
443 5 10
444 5 12
444 11 9
444 12 11
444 7 13
444 0 5
444 14 8
444 13 15
444 2 10
444 3 1
444 10 7
444 15 2
444 8 14
444 9 4
444 6 3
444 4 6
444 1 0
445 1 12
445 9 7
445 6 14
445 4 10
445 0 8
445 5 2
445 3 5
445 12 11
445 2 4
445 11 0
445 7 13
445 15 1
445 10 15
445 13 3
445 14 9
445 8 6
446 6 15
446 1 11
446 13 8
446 12 12
446 0 4
446 9 10
446 5 13
446 7 9
446 2 1
446 14 2
446 10 5
446 15 0
446 3 7
446 11 14
446 4 6
446 8 3
447 14 4
447 6 9
447 1 0
447 12 3
447 0 1
447 4 12
447 15 2
447 10 11
447 11 15
447 9 10
447 5 13
447 8 5
447 3 6
447 2 14
447 13 7
447 7 8
448 6 14
448 8 1
448 5 10
448 2 5
448 12 13
448 7 7
448 14 11
448 3 9
448 11 0
448 10 15
448 1 12
448 15 3
448 9 4
448 0 6
448 13 8
448 4 2
449 3 14
449 5 4
449 1 13
449 15 0
449 12 9
449 7 11
449 13 2
449 0 5
449 11 1
449 2 7
449 9 3
449 10 12
449 14 8
449 4 10
449 6 15
449 8 6
450 9 9
450 6 6
450 8 8
450 12 5
450 10 10
450 7 13
450 4 15
450 3 4
450 15 1
450 13 0
450 11 3
450 1 7
450 14 2
450 5 11
450 2 14
450 0 12
451 0 6
451 13 11
451 5 15
451 3 4
451 6 13
451 15 3
451 9 1
451 4 2
451 11 5
451 12 14
451 8 12
451 7 9
451 10 7
451 1 0
451 14 10
451 2 8
452 1 9
452 10 11
452 15 13
452 2 7
452 7 3
452 11 14
452 4 5
452 6 1
452 5 6
452 3 2
452 14 8
452 12 12
452 0 4
452 8 15
452 13 0
452 9 10
453 11 3
453 8 11
453 13 8
453 14 12
453 7 2
453 0 0
453 5 9
453 9 1
453 12 7
453 10 13
453 15 4
453 6 10
453 2 5
453 3 6
453 4 15
453 1 14
454 4 11
454 15 12
454 8 3
454 10 13
454 13 0
454 2 8
454 3 4
454 0 14
454 12 1
454 5 10
454 9 9
454 14 2
454 6 7
454 1 15
454 7 5
454 11 6
455 5 2
455 13 0
455 6 15
455 14 11
455 2 9
455 4 7
455 7 5
455 3 14
455 0 6
455 10 12
455 9 13
455 1 3
455 8 10
455 15 4
455 11 1
455 12 8
456 8 11
456 11 0
456 4 15
456 13 13
456 9 6
456 6 10
456 3 4
456 10 12
456 7 2
456 1 8
456 12 3
456 5 5
456 2 7
456 14 14
456 0 9
456 15 1
457 10 3
457 8 13
457 6 11
457 9 6
457 1 10
457 11 7
457 14 9
457 0 15
457 5 0
457 3 8
457 13 4
457 4 14
457 2 1
457 7 12
457 12 2
457 15 5
458 15 6
458 3 10
458 6 1
458 10 8
458 11 9
458 4 11
458 7 7
458 8 4
458 0 12
458 5 5
458 13 13
458 14 14
458 2 2
458 9 15
458 1 0
458 12 3
459 3 9
459 15 2
459 2 8
459 6 1
459 7 7
459 12 10
459 4 0
459 14 3
459 9 14
459 8 4
459 10 5
459 13 11
459 1 15
459 11 13
459 5 6
459 0 12
460 5 1
460 6 6
460 0 0
460 8 13
460 13 7
460 3 5
460 10 12
460 14 2
460 9 4
460 12 11
460 2 3
460 4 8
460 1 9
460 11 15
460 15 10
460 7 14
461 12 1
461 5 4
461 7 5
461 1 14
461 4 10
461 11 6
461 13 9
461 9 3
461 3 0
461 14 2
461 0 12
461 2 13
461 15 8
461 10 15
461 6 11
461 8 7
462 5 12
462 15 0
462 2 7
462 9 11
462 10 13
462 0 1
462 4 4
462 3 3
462 12 10
462 7 2
462 13 15
462 11 5
462 14 9
462 1 14
462 6 6
462 8 8
463 6 3
463 0 14
463 14 15
463 4 8
463 2 1
463 15 0
463 11 4
463 1 11
463 5 5
463 13 7
463 10 2
463 7 9
463 8 12
463 9 6
463 3 10
463 12 13
464 10 13
464 5 4
464 0 2
464 3 5
464 4 9
464 2 12
464 14 8
464 13 11
464 7 15
464 12 1
464 15 0
464 11 10
464 8 14
464 6 6
464 9 3
464 1 7
465 4 0
465 13 14
465 9 12
465 1 6
465 0 1
465 12 7
465 11 4
465 8 8
465 7 15
465 15 3
465 2 5
465 5 11
465 6 10
465 3 9
465 14 2
465 10 13
466 4 6
466 10 15
466 13 0
466 1 8
466 12 2
466 11 13
466 9 4
466 14 1
466 0 10
466 2 11
466 6 12
466 15 5
466 7 7
466 8 9
466 5 3
466 3 14
467 2 9
467 3 4
467 13 0
467 4 8
467 9 15
467 0 12
467 7 5
467 11 10
467 5 3
467 14 1
467 10 11
467 15 14
467 12 7
467 8 13
467 1 2
467 6 6
468 0 1
468 5 2
468 9 8
468 11 14
468 7 5
468 15 3
468 14 0
468 10 10
468 3 4
468 6 9
468 8 7
468 1 15
468 12 13
468 2 11
468 4 6
468 13 12
469 9 9
469 13 3
469 7 12
469 4 0
469 6 13
469 11 7
469 12 15
469 15 10
469 14 11
469 10 1
469 1 5
469 5 8
469 8 4
469 3 6
469 0 2
469 2 14
470 2 10
470 0 1
470 15 9
470 8 2
470 11 3
470 10 11
470 4 7
470 9 0
470 12 8
470 5 15
470 7 14
470 14 4
470 6 13
470 3 6
470 1 5
470 13 12
471 9 7
471 12 8
471 13 3
471 5 13
471 7 2
471 10 1
471 8 5
471 2 14
471 6 9
471 14 4
471 3 12
471 4 6
471 15 0
471 0 15
471 11 10
471 1 11
472 3 11
472 5 12
472 10 2
472 12 6
472 2 14
472 14 3
472 0 5
472 1 4
472 9 1
472 13 9
472 15 13
472 4 8
472 6 7
472 11 0
472 8 10
472 7 15
473 3 3
473 6 6
473 0 4
473 7 7
473 10 2
473 1 9
473 8 0
473 5 13
473 2 5
473 15 15
473 9 12
473 12 14
473 4 1
473 11 8
473 13 11
473 14 10
474 10 2
474 6 4
474 0 0
474 2 6
474 9 12
474 13 1
474 5 5
474 11 14
474 7 11
474 8 3
474 14 13
474 15 8
474 1 10
474 3 7
474 12 15
474 4 9
475 1 14
475 4 1
475 15 12
475 2 6
475 9 0
475 0 11
475 13 5
475 7 15
475 12 3
475 14 2
475 10 13
475 11 10
475 5 4
475 3 9
475 8 7
475 6 8
476 12 14
476 1 12
476 14 2
476 5 10
476 8 7
476 7 15
476 10 5
476 11 9
476 4 1
476 13 13
476 2 6
476 9 4
476 15 3
476 3 8
476 6 11
476 0 0
477 15 11
477 0 4
477 11 8
477 7 9
477 9 7
477 6 3
477 3 10
477 2 0
477 5 14
477 4 12
477 14 5
477 12 1
477 10 6
477 13 13
477 1 2
477 8 15
478 14 13
478 11 10
478 10 3
478 5 9
478 4 8
478 2 6
478 7 1
478 3 15
478 0 5
478 9 0
478 15 12
478 13 4
478 6 11
478 12 7
478 1 2
478 8 14
479 1 9
479 8 2
479 6 15
479 12 12
479 15 0
479 3 7
479 4 1
479 10 5
479 5 3
479 11 14
479 14 13
479 13 11
479 9 6
479 0 8
479 2 10
479 7 4
480 7 7
480 2 0
480 5 9
480 15 11
480 8 12
480 4 15
480 12 1
480 11 2
480 14 4
480 3 13
480 0 6
480 10 8
480 9 10
480 1 3
480 13 14
480 6 5
481 8 2
481 5 3
481 7 1
481 15 5
481 14 6
481 4 0
481 3 8
481 0 7
481 1 4
481 12 9
481 6 10
481 2 14
481 9 13
481 11 15
481 13 11
481 10 12
482 11 2
482 14 13
482 2 6
482 1 8
482 4 4
482 10 11
482 8 7
482 6 0
482 0 5
482 13 12
482 3 15
482 9 14
482 12 1
482 15 10
482 5 3
482 7 9
483 7 8
483 9 3
483 2 1
483 5 6
483 10 12
483 14 13
483 6 2
483 8 10
483 0 7
483 15 0
483 12 9
483 4 15
483 1 14
483 3 4
483 13 11
483 11 5
484 10 0
484 9 10
484 8 1
484 13 4
484 1 7
484 0 5
484 14 2
484 2 14
484 6 12
484 4 15
484 15 11
484 3 13
484 5 9
484 11 8
484 12 3
484 7 6
485 11 2
485 14 13
485 7 11
485 12 1
485 10 3
485 3 9
485 6 0
485 1 4
485 15 12
485 9 6
485 2 15
485 8 5
485 4 7
485 13 8
485 5 14
485 0 10
486 12 13
486 11 10
486 14 2
486 6 12
486 10 4
486 7 8
486 5 7
486 15 14
486 13 11
486 3 15
486 8 3
486 9 6
486 2 1
486 0 9
486 4 0
486 1 5
487 1 8
487 15 2
487 7 15
487 3 6
487 8 1
487 0 10
487 2 13
487 11 14
487 9 5
487 5 11
487 14 0
487 6 9
487 13 7
487 10 12
487 4 3
487 12 4
488 14 1
488 3 9
488 10 8
488 1 15
488 11 2
488 5 10
488 8 13
488 7 12
488 2 5
488 4 7
488 6 14
488 15 6
488 0 11
488 12 3
488 13 4
488 9 0
489 4 13
489 10 6
489 8 14
489 9 12
489 14 0
489 15 9
489 11 11
489 1 4
489 12 2
489 13 15
489 5 8
489 6 7
489 7 1
489 0 5
489 2 3
489 3 10
490 5 8
490 14 5
490 9 13
490 11 7
490 4 9
490 10 12
490 7 3
490 15 6
490 6 10
490 1 15
490 12 14
490 8 2
490 13 4
490 2 0
490 0 1
490 3 11
491 9 14
491 6 2
491 5 4
491 14 7
491 12 0
491 13 6
491 4 11
491 15 3
491 11 13
491 1 8
491 8 12
491 0 5
491 2 15
491 10 10
491 3 9
491 7 1
492 12 3
492 6 13
492 4 14
492 0 4
492 13 1
492 11 6
492 2 2
492 15 8
492 9 15
492 1 0
492 14 5
492 10 7
492 8 10
492 7 11
492 3 12
492 5 9
493 6 8
493 8 11
493 9 4
493 10 10
493 1 1
493 3 13
493 0 5
493 2 3
493 7 12
493 11 15
493 13 0
493 5 9
493 12 6
493 14 14
493 15 2
493 4 7
494 10 5
494 14 4
494 11 10
494 8 14
494 12 9
494 1 1
494 15 11
494 4 2
494 5 8
494 7 12
494 6 0
494 2 6
494 3 7
494 0 15
494 9 3
494 13 13
495 12 12
495 1 7
495 2 0
495 14 1
495 3 14
495 6 9
495 11 5
495 15 8
495 0 11
495 10 6
495 4 10
495 13 15
495 8 2
495 5 4
495 9 3
495 7 13
496 8 10
496 7 2
496 13 11
496 4 1
496 12 0
496 5 3
496 10 7
496 14 12
496 1 9
496 15 15
496 2 6
496 9 14
496 6 13
496 3 5
496 0 8
496 11 4
497 3 1
497 12 12
497 10 15
497 14 9
497 8 6
497 15 14
497 7 4
497 0 0
497 5 7
497 11 3
497 4 8
497 2 2
497 9 13
497 1 5
497 6 11
497 13 10
498 9 4
498 8 6
498 0 9
498 3 7
498 7 11
498 12 13
498 1 15
498 5 0
498 10 5
498 6 1
498 13 8
498 14 2
498 11 10
498 2 12
498 15 3
498 4 14
499 5 11
499 1 12
499 3 14
499 13 9
499 7 6
499 4 15
499 15 8
499 6 7
499 11 5
499 0 3
499 12 1
499 8 13
499 2 4
499 10 2
499 14 0
499 9 10
500 5 1
500 14 12
500 12 14
500 10 5
500 11 0
500 6 4
500 9 13
500 1 11
500 8 9
500 0 3
500 4 6
500 13 8
500 7 2
500 2 10
500 3 7
500 15 15
501 15 12
501 1 10
501 10 7
501 12 3
501 7 13
501 0 14
501 3 5
501 2 1
501 14 2
501 13 4
501 5 11
501 9 0
501 11 8
501 6 6
501 8 15
501 4 9
502 0 5
502 5 3
502 14 4
502 7 2
502 12 8
502 6 12
502 9 11
502 11 13
502 15 14
502 2 9
502 4 0
502 13 7
502 3 10
502 1 1
502 8 6
502 10 15
503 9 4
503 13 15
503 3 14
503 5 11
503 1 5
503 10 13
503 15 7
503 7 2
503 8 10
503 4 9
503 12 1
503 11 6
503 2 12
503 6 8
503 0 3
503 14 0
504 13 0
504 9 7
504 2 5
504 8 12
504 3 15
504 15 9
504 14 13
504 6 14
504 0 11
504 12 1
504 10 8
504 7 3
504 1 6
504 5 4
504 4 10
504 11 2
505 7 3
505 6 2
505 5 6
505 13 5
505 14 10
505 8 12
505 9 13
505 15 15
505 12 4
505 0 0
505 1 11
505 10 9
505 4 14
505 2 1
505 3 8
505 11 7
506 6 7
506 4 2
506 13 5
506 12 8
506 14 13
506 2 0
506 0 4
506 9 10
506 7 15
506 1 6
506 15 11
506 8 1
506 3 3
506 10 14
506 5 9
506 11 12
507 15 9
507 4 3
507 5 6
507 3 11
507 8 4
507 11 15
507 13 14
507 7 12
507 12 1
507 0 5
507 14 10
507 1 2
507 6 7
507 2 0
507 9 13
507 10 8
508 2 0
508 4 9
508 13 14
508 3 15
508 7 8
508 6 5
508 12 10
508 14 1
508 11 13
508 15 11
508 8 3
508 10 12
508 1 4
508 9 7
508 5 2
508 0 6
509 6 3
509 4 8
509 1 7
509 14 2
509 10 11
509 9 0
509 5 14
509 2 6
509 15 9
509 8 15
509 0 5
509 13 13
509 7 4
509 3 1
509 12 12
509 11 10
510 11 12
510 4 2
510 7 15
510 5 9
510 13 14
510 15 3
510 2 7
510 9 11
510 6 13
510 0 6
510 14 4
510 12 0
510 8 5
510 3 8
510 1 1
510 10 10
511 4 2
511 13 9
511 5 15
511 9 11
511 7 4
511 6 5
511 11 12
511 15 10
511 10 7
511 14 3
511 1 14
511 8 13
511 2 0
511 12 8
511 3 1
511 0 6
512 9 11
512 6 5
512 11 0
512 8 3
512 15 6
512 3 8
512 13 4
512 5 1
512 12 7
512 0 14
512 14 9
512 4 12
512 7 10
512 1 13
512 2 15
512 10 2
513 0 8
513 2 15
513 5 13
513 14 11
513 1 2
513 12 3
513 7 12
513 11 6
513 10 0
513 13 5
513 9 7
513 3 1
513 8 10
513 6 9
513 4 14
513 15 4
514 6 7
514 12 9
514 10 15
514 8 0
514 2 5
514 5 14
514 14 10
514 13 8
514 0 4
514 3 6
514 15 1
514 4 11
514 9 3
514 11 13
514 1 12
514 7 2
515 15 8
515 9 15
515 14 4
515 10 3
515 2 13
515 13 0
515 7 6
515 0 11
515 1 1
515 5 7
515 3 5
515 8 9
515 6 10
515 4 12
515 12 14
515 11 2
516 5 5
516 2 1
516 11 14
516 14 9
516 13 11
516 0 7
516 8 2
516 7 12
516 10 3
516 6 4
516 15 0
516 4 15
516 9 6
516 1 10
516 12 8
516 3 13
517 9 3
517 8 11
517 12 9
517 2 5
517 15 14
517 1 12
517 13 1
517 14 7
517 7 4
517 11 15
517 4 8
517 0 0
517 5 10
517 3 6
517 10 2
517 6 13
518 9 6
518 3 1
518 10 4
518 6 15
518 0 11
518 7 9
518 1 5
518 2 12
518 13 10
518 5 3
518 11 14
518 4 13
518 15 2
518 8 7
518 12 0
518 14 8
519 3 7
519 10 13
519 13 0
519 5 11
519 8 5
519 15 6
519 4 4
519 7 3
519 9 2
519 14 1
519 1 15
519 0 14
519 6 8
519 11 9
519 2 12
519 12 10
520 9 15
520 0 10
520 13 5
520 11 1
520 4 2
520 6 11
520 15 12
520 3 14
520 5 0
520 12 4
520 7 6
520 1 13
520 10 8
520 2 9
520 14 7
520 8 3
521 8 15
521 2 3
521 13 12
521 12 0
521 6 5
521 4 1
521 9 11
521 3 10
521 11 14
521 14 13
521 15 2
521 1 7
521 10 4
521 5 8
521 7 6
521 0 9
522 3 14
522 15 5
522 2 6
522 5 4
522 4 8
522 10 3
522 8 15
522 0 0
522 1 10
522 7 11
522 13 9
522 6 12
522 14 7
522 12 2
522 9 1
522 11 13
523 5 7
523 6 9
523 4 0
523 2 6
523 9 3
523 11 14
523 15 4
523 10 10
523 1 5
523 12 1
523 8 11
523 7 13
523 14 2
523 3 12
523 0 8
523 13 15
524 14 7
524 15 2
524 2 13
524 3 6
524 7 15
524 10 10
524 13 11
524 11 5
524 0 12
524 6 3
524 5 4
524 4 8
524 1 14
524 8 0
524 12 1
524 9 9
525 5 0
525 13 10
525 6 11
525 14 2
525 4 7
525 2 6
525 15 4
525 11 5
525 3 14
525 7 13
525 9 1
525 10 3
525 12 15
525 0 9
525 1 12
525 8 8
526 14 0
526 13 15
526 1 12
526 6 3
526 15 2
526 12 14
526 7 11
526 11 4
526 10 10
526 0 9
526 3 5
526 8 7
526 2 6
526 5 13
526 9 1
526 4 8
527 9 15
527 4 8
527 0 0
527 3 11
527 7 10
527 1 7
527 2 4
527 14 12
527 13 14
527 15 5
527 6 13
527 12 3
527 5 2
527 8 6
527 11 1
527 10 9
528 2 6
528 11 3
528 8 0
528 13 10
528 1 11
528 10 8
528 9 9
528 3 1
528 4 14
528 0 4
528 6 2
528 14 7
528 12 13
528 7 12
528 15 5
528 5 15
529 7 14
529 12 10
529 10 2
529 11 7
529 8 15
529 2 8
529 6 9
529 5 1
529 1 11
529 0 5
529 4 12
529 9 3
529 14 0
529 15 6
529 13 13
529 3 4
530 8 0
530 1 8
530 0 10
530 14 13
530 5 4
530 6 7
530 13 12
530 10 2
530 7 15
530 11 9
530 15 6
530 2 1
530 3 5
530 12 14
530 4 3
530 9 11
531 8 6
531 6 1
531 11 0
531 7 7
531 3 14
531 2 3
531 4 5
531 12 13
531 9 2
531 15 9
531 13 8
531 0 10
531 14 12
531 5 4
531 10 11
531 1 15
532 6 3
532 5 0
532 7 1
532 15 15
532 3 10
532 2 12
532 10 7
532 8 13
532 11 5
532 14 9
532 4 6
532 12 2
532 13 8
532 9 11
532 0 14
532 1 4
533 11 13
533 9 3
533 3 15
533 7 10
533 15 2
533 8 14
533 1 0
533 2 7
533 13 1
533 5 6
533 0 11
533 12 9
533 14 8
533 4 12
533 10 5
533 6 4
534 6 5
534 7 15
534 2 1
534 12 0
534 9 10
534 11 7
534 0 2
534 3 9
534 13 6
534 8 8
534 4 13
534 5 4
534 15 11
534 10 14
534 1 3
534 14 12
535 15 13
535 7 2
535 13 7
535 5 3
535 2 1
535 14 0
535 9 9
535 4 4
535 3 14
535 0 6
535 1 5
535 10 12
535 11 8
535 6 11
535 8 10
535 12 15
536 13 2
536 4 13
536 7 8
536 12 0
536 8 10
536 1 7
536 14 5
536 5 1
536 11 15
536 2 9
536 0 6
536 15 12
536 6 11
536 3 3
536 10 14
536 9 4
537 6 7
537 9 6
537 7 14
537 4 10
537 5 0
537 12 5
537 10 11
537 15 1
537 2 13
537 1 9
537 11 8
537 13 15
537 0 2
537 14 12
537 8 3
537 3 4
538 12 13
538 14 10
538 0 6
538 11 15
538 3 0
538 9 14
538 4 8
538 2 7
538 8 4
538 13 3
538 1 5
538 7 1
538 6 12
538 15 9
538 10 2
538 5 11
539 15 8
539 3 14
539 2 6
539 11 13
539 6 10
539 0 15
539 12 1
539 7 11
539 8 3
539 5 4
539 13 0
539 14 5
539 1 12
539 10 2
539 9 9
539 4 7
540 11 6
540 13 13
540 12 10
540 1 14
540 4 4
540 9 11
540 2 5
540 15 3
540 7 2
540 6 7
540 0 1
540 5 12
540 8 9
540 14 8
540 3 0
540 10 15
541 10 5
541 0 13
541 5 2
541 6 4
541 2 1
541 11 10
541 9 0
541 8 15
541 12 3
541 13 8
541 3 14
541 15 11
541 1 9
541 7 6
541 4 12
541 14 7
542 3 4
542 10 3
542 15 1
542 5 0
542 4 13
542 14 15
542 7 6
542 6 12
542 9 14
542 13 11
542 1 9
542 0 2
542 12 8
542 2 7
542 11 10
542 8 5
543 3 5
543 8 4
543 0 8
543 15 7
543 4 11
543 12 3
543 6 15
543 9 1
543 7 6
543 5 13
543 10 2
543 14 0
543 11 14
543 1 9
543 2 12
543 13 10
544 4 12
544 3 14
544 13 4
544 15 9
544 1 8
544 11 6
544 10 11
544 14 0
544 12 5
544 0 13
544 2 1
544 5 3
544 6 2
544 8 10
544 9 15
544 7 7
545 7 1
545 6 10
545 12 12
545 5 6
545 3 9
545 10 15
545 15 3
545 8 11
545 2 0
545 1 4
545 11 7
545 13 8
545 14 2
545 4 14
545 9 5
545 0 13
546 5 4
546 14 13
546 6 5
546 15 7
546 10 3
546 8 8
546 4 0
546 11 14
546 7 10
546 0 15
546 3 1
546 12 6
546 13 2
546 9 11
546 1 9
546 2 12
547 5 10
547 3 3
547 8 0
547 11 14
547 13 11
547 6 2
547 12 6
547 15 8
547 10 4
547 9 13
547 2 12
547 1 1
547 0 5
547 14 7
547 7 9
547 4 15
548 6 5
548 1 0
548 10 10
548 5 12
548 8 14
548 0 6
548 15 2
548 2 4
548 12 7
548 11 13
548 14 15
548 7 1
548 4 9
548 13 3
548 9 8
548 3 11
549 3 11
549 1 0
549 15 9
549 10 8
549 5 5
549 11 6
549 9 4
549 2 7
549 13 15
549 14 10
549 7 1
549 8 3
549 4 2
549 12 14
549 0 12
549 6 13
550 5 11
550 14 7
550 3 12
550 1 1
550 9 6
550 13 15
550 4 0
550 2 2
550 15 10
550 8 14
550 7 13
550 12 8
550 11 5
550 0 4
550 6 9
550 10 3
551 9 7
551 10 11
551 8 6
551 4 9
551 5 14
551 1 13
551 11 0
551 3 8
551 15 3
551 7 12
551 13 5
551 2 4
551 14 10
551 6 15
551 0 1
551 12 2
552 10 1
552 15 13
552 14 2
552 8 8
552 3 4
552 13 3
552 1 15
552 0 0
552 5 9
552 6 7
552 4 6
552 12 5
552 2 11
552 9 10
552 11 14
552 7 12
553 3 4
553 12 3
553 14 14
553 4 1
553 0 6
553 2 9
553 15 8
553 1 0
553 9 10
553 8 12
553 13 11
553 11 7
553 10 15
553 6 2
553 7 5
553 5 13
554 4 2
554 5 10
554 7 8
554 8 5
554 11 4
554 1 6
554 9 14
554 14 15
554 13 13
554 2 9
554 15 0
554 0 1
554 3 11
554 10 7
554 12 12
554 6 3
555 1 1
555 8 5
555 15 11
555 7 4
555 11 10
555 6 2
555 2 15
555 9 7
555 0 6
555 3 9
555 14 13
555 5 8
555 4 12
555 13 14
555 12 3
555 10 0
556 8 5
556 14 9
556 10 3
556 2 0
556 13 11
556 11 13
556 12 15
556 3 2
556 15 12
556 9 10
556 7 8
556 0 7
556 1 1
556 6 6
556 4 14
556 5 4
557 8 15
557 4 13
557 10 4
557 15 10
557 11 2
557 9 14
557 5 3
557 3 8
557 6 7
557 1 0
557 7 11
557 14 9
557 13 5
557 0 12
557 12 1
557 2 6
558 5 1
558 6 13
558 13 12
558 3 7
558 7 14
558 1 0
558 15 8
558 0 6
558 8 3
558 14 11
558 10 10
558 12 15
558 9 2
558 11 9
558 4 5
558 2 4
559 13 7
559 14 3
559 7 4
559 9 8
559 1 2
559 12 1
559 8 14
559 11 11
559 10 15
559 4 0
559 2 10
559 0 9
559 5 13
559 15 12
559 3 5
559 6 6
560 6 8
560 14 6
560 9 13
560 15 3
560 10 7
560 3 0
560 5 14
560 8 9
560 7 12
560 1 10
560 2 5
560 11 15
560 12 4
560 4 11
560 13 2
560 0 1
561 10 1
561 11 11
561 9 3
561 8 0
561 12 7
561 1 9
561 6 14
561 5 15
561 7 12
561 2 6
561 14 5
561 3 8
561 4 2
561 13 13
561 15 10
561 0 4
562 2 0
562 9 6
562 3 9
562 15 3
562 4 4
562 6 10
562 5 1
562 13 15
562 7 14
562 1 13
562 11 7
562 8 12
562 12 2
562 10 5
562 0 8
562 14 11
563 1 7
563 12 1
563 15 10
563 11 13
563 4 9
563 2 12
563 0 14
563 8 4
563 7 2
563 6 5
563 3 8
563 10 11
563 14 0
563 9 15
563 5 3
563 13 6
564 9 2
564 0 14
564 3 9
564 1 5
564 5 7
564 11 13
564 4 0
564 12 15
564 10 12
564 6 11
564 13 1
564 14 8
564 15 3
564 7 4
564 8 10
564 2 6
565 6 13
565 5 7
565 12 5
565 10 14
565 3 12
565 2 10
565 13 4
565 9 1
565 7 8
565 14 11
565 15 6
565 1 2
565 0 3
565 8 9
565 11 15
565 4 0
566 1 3
566 12 2
566 14 10
566 0 15
566 13 5
566 3 7
566 8 11
566 5 13
566 9 0
566 2 1
566 4 6
566 11 4
566 10 14
566 15 12
566 7 8
566 6 9
567 4 0
567 5 15
567 2 13
567 0 6
567 14 10
567 12 4
567 15 11
567 9 9
567 6 7
567 1 2
567 8 8
567 11 12
567 13 3
567 3 14
567 10 1
567 7 5
568 0 12
568 12 7
568 10 15
568 13 0
568 14 4
568 9 5
568 15 1
568 7 3
568 4 2
568 6 13
568 3 8
568 1 10
568 5 9
568 2 6
568 11 14
568 8 11
569 7 9
569 0 10
569 13 7
569 8 14
569 14 3
569 5 12
569 11 2
569 9 5
569 2 13
569 1 6
569 15 11
569 4 8
569 6 0
569 3 4
569 12 15
569 10 1
570 4 4
570 0 10
570 3 2
570 15 3
570 7 6
570 2 5
570 6 15
570 10 11
570 12 9
570 14 12
570 9 0
570 5 1
570 8 7
570 13 13
570 11 14
570 1 8
571 2 4
571 9 12
571 7 7
571 11 0
571 1 5
571 14 1
571 13 3
571 6 2
571 4 13
571 0 8
571 10 15
571 8 10
571 5 14
571 15 6
571 12 11
571 3 9
572 10 10
572 11 6
572 9 5
572 0 12
572 2 2
572 8 14
572 13 8
572 14 11
572 12 4
572 1 13
572 4 15
572 6 3
572 15 7
572 3 1
572 5 9
572 7 0
573 8 13
573 5 2
573 11 5
573 6 12
573 13 1
573 7 15
573 1 8
573 4 3
573 0 7
573 10 14
573 14 11
573 3 4
573 12 0
573 2 10
573 15 6
573 9 9
574 8 4
574 11 2
574 13 11
574 10 6
574 15 14
574 7 10
574 4 9
574 0 0
574 5 13
574 12 5
574 2 7
574 3 3
574 14 8
574 6 15
574 1 1
574 9 12
575 5 9
575 7 8
575 11 14
575 8 7
575 15 10
575 1 13
575 12 2
575 2 11
575 6 1
575 0 4
575 10 6
575 9 0
575 13 12
575 4 3
575 3 5
575 14 15
576 13 10
576 15 4
576 12 7
576 14 8
576 0 12
576 2 15
576 1 1
576 7 2
576 6 11
576 10 5
576 3 14
576 4 13
576 11 3
576 9 9
576 8 6
576 5 0
577 15 9
577 10 3
577 7 15
577 2 8
577 4 4
577 14 13
577 0 7
577 12 6
577 5 1
577 9 12
577 13 5
577 1 0
577 6 2
577 8 14
577 11 11
577 3 10
578 2 13
578 6 11
578 11 4
578 12 12
578 14 10
578 3 7
578 4 3
578 1 6
578 5 5
578 0 8
578 9 0
578 15 9
578 13 15
578 10 1
578 7 14
578 8 2
579 0 12
579 11 3
579 8 0
579 12 10
579 13 15
579 7 1
579 6 7
579 10 4
579 15 11
579 9 14
579 4 6
579 2 5
579 1 8
579 5 2
579 14 13
579 3 9
580 14 0
580 11 6
580 7 14
580 0 5
580 1 9
580 2 13
580 10 15
580 6 3
580 8 4
580 15 10
580 9 1
580 3 12
580 5 2
580 4 8
580 13 7
580 12 11
581 15 9
581 3 4
581 14 13
581 8 6
581 11 2
581 12 0
581 0 15
581 7 11
581 4 14
581 5 10
581 13 7
581 2 12
581 1 1
581 10 5
581 6 3
581 9 8
582 4 0
582 5 1
582 15 7
582 3 3
582 9 11
582 0 6
582 1 10
582 7 12
582 2 15
582 6 9
582 10 5
582 11 2
582 14 8
582 8 13
582 13 4
582 12 14
